gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,1,1,0,1.544303909219099,1,1,0,1,1,0,1,1,0,1,1.2773142780864615,2.153322431366697,1,0,0,1,0,1
0,0,1,1,0.2388047984508611,1,1,0,0,0,0,0,0,2,0,-1.318745180148671,-0.5718103881867816,0,1,1,0,0,0
0,0,1,0,-1.2706785483749141,1,0,1,0,1,0,0,0,0,0,-0.2973174215490969,-0.9750823588199248,0,0,0,0,1,0
1,1,1,0,0.320398492873876,1,0,0,1,0,1,1,1,1,1,1.1523435082741156,0.8038432127095964,1,0,1,0,0,1
1,0,0,0,-1.1482880067403918,1,0,0,0,0,0,0,0,0,1,-0.6439030231620031,-0.9123659637173304,0,0,0,0,1,1
0,0,1,1,1.5851007564306066,1,1,1,1,1,1,1,1,2,1,0.8874054762719421,1.9260337754161265,0,0,0,0,1,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,-0.6888925002944474,-0.980299474872707,0,0,0,0,1,1
1,1,0,0,0.48358588171990574,1,1,1,1,1,0,1,1,1,1,1.5055942176103463,1.1582296959034784,1,0,1,0,0,0
0,0,1,0,0.605976423354428,1,0,0,0,0,0,0,0,2,0,-1.498703088678449,-0.5677476978137641,0,1,0,0,1,0
0,0,0,0,1.2995228259500544,1,1,0,1,0,1,1,1,1,1,1.3672932323513505,2.0652308718031236,1,0,1,0,0,1
0,1,0,0,-1.1074911595288843,1,1,0,1,0,0,0,1,0,1,0.839083445277835,-0.7766543448634683,1,0,0,1,0,1
0,1,1,0,-0.6179289929907951,1,0,0,1,0,0,0,0,0,1,0.3941875047458837,-0.4521719268742571,1,0,0,1,0,1
0,0,0,0,-0.6179289929907951,1,0,0,0,0,0,0,0,1,1,-1.4837065963009672,-0.8757129483848051,0,1,0,0,1,0
0,0,0,1,0.8099606594119653,1,0,0,0,0,0,0,0,1,0,-1.498703088678449,-0.587594939308178,0,1,1,0,0,0
0,0,0,0,1.05474174268101,1,0,0,1,1,1,1,0,2,0,0.18257033453031105,0.7979600818415654,0,0,0,0,0,0
1,1,1,0,0.9731480482579951,1,1,1,1,1,1,0,0,1,1,0.12758319581287914,0.7824419366462686,0,0,1,0,0,0
1,0,1,0,-0.4955384513562728,1,0,0,0,0,0,0,0,1,1,-1.4870391501626299,-0.8149057957525905,0,1,0,0,1,0
0,1,0,0,-0.9443037706828545,1,1,1,0,0,0,0,0,0,0,-0.3356417909582165,-0.7804506293103863,0,0,0,1,0,1
0,1,1,0,-0.4955384513562728,1,0,0,1,0,0,0,0,0,1,0.3008759966193322,-0.3500052542150926,1,0,0,1,0,1
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-0.6522344078161595,-0.9798110640081911,0,0,0,0,1,1
0,0,0,0,-1.1890848539518992,1,1,0,1,1,0,1,1,0,0,1.4439419711695893,-0.860572211584816,1,0,0,0,1,0
0,0,0,0,1.625897603642114,1,1,1,1,1,1,1,1,2,0,0.9123996302344113,1.94519280160145,0,0,0,0,0,0
1,1,1,1,1.4627102147960842,0,0,0,1,1,0,1,1,2,1,-0.38729637581398607,0.6235974032094319,0,0,0,1,0,0
0,0,1,0,1.2179291315270397,0,0,1,1,0,1,0,0,2,1,-0.8671841318933943,0.04163365764503829,0,0,1,0,0,0
1,0,1,0,1.4627102147960842,1,1,1,1,1,1,1,1,2,0,1.7988589574366514,2.5478474074262394,1,0,0,0,1,0
0,0,0,0,0.2388047984508611,1,0,1,1,0,1,1,0,1,0,0.19923310383862383,0.2026538394783542,0,0,0,0,1,0
0,0,1,1,0.9323512010464876,1,0,1,1,0,1,0,0,2,0,-0.2356651751083398,0.3528179798231151,0,0,0,0,0,1
0,0,1,0,0.5651795761429206,0,0,1,0,1,1,0,0,2,0,-0.8071981623834683,-0.1816367089201982,0,0,1,0,0,0
0,0,0,0,-1.2298817011634067,1,0,0,0,0,0,1,0,0,1,0.5108268899040732,-0.9223561859460622,1,0,0,1,0,0
0,0,1,1,0.4019921872968909,1,0,0,0,1,1,1,1,1,0,0.2842132273110194,0.3713997931685563,0,0,0,1,0,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,0.1625750113603359,-0.9689550225196358,1,0,0,1,0,1
0,0,0,0,-1.1890848539518992,1,0,0,0,1,0,0,0,0,1,-0.5155996994879946,-0.9247538392809577,0,0,0,1,0,1
0,0,1,0,0.9323512010464876,0,0,0,0,1,1,1,1,0,1,-0.3356417909582165,0.32258090721082,0,0,0,0,0,1
1,1,1,0,0.1980079512393537,1,0,0,0,1,1,1,0,0,0,0.8457485530011601,0.4972765932505779,1,0,0,1,0,0
1,0,1,1,0.4427890345083983,0,0,1,1,0,1,1,0,1,1,-0.4456160683930808,-0.044482057966630524,0,0,0,0,0,0
0,0,1,1,-1.2706785483749141,1,0,0,0,0,0,0,0,1,0,-1.5270297965025807,-0.9914663232750449,0,1,0,0,1,0
1,0,0,0,-1.2298817011634067,1,0,0,0,0,0,0,0,0,0,0.17090639601449228,-0.9356320812633546,1,0,0,0,0,1
1,1,0,0,-0.7403195346253174,1,1,0,0,1,0,0,0,0,1,0.5241571053507231,-0.5300068582829993,1,0,0,0,0,0
0,0,0,0,0.2388047984508611,1,0,0,0,0,0,0,0,1,1,0.19423427304613028,0.15354634710067672,1,0,0,0,0,1
0,1,1,0,0.2388047984508611,1,1,0,1,1,0,1,1,0,1,1.2656503395706422,0.7803106892374724,1,0,0,1,0,0
1,0,0,0,0.15721110402784624,1,0,0,0,0,0,0,0,1,1,-1.512033304125099,-0.6979757946887444,0,1,0,0,0,0
0,0,0,0,-0.4139447569332579,1,1,0,1,0,0,0,0,0,1,0.47416879742578477,-0.2892869035582445,1,0,0,0,1,0
0,0,0,0,1.4627102147960842,1,1,1,1,1,0,0,1,1,0,0.40418516633087126,1.3238009789743277,0,0,1,0,0,0
0,1,1,0,1.05474174268101,1,1,1,1,1,0,1,1,1,1,1.473934955924552,1.7917873891558116,1,0,0,1,0,1
1,0,1,1,-0.2099605208757207,1,0,0,0,0,0,0,0,2,0,-1.4903717040242925,-0.7555638757139232,0,1,0,0,1,0
0,0,0,0,0.8915543538349802,1,0,0,0,0,0,0,0,2,0,-1.4870391501626299,-0.4893577540589813,0,1,0,0,1,0
0,0,0,0,1.625897603642114,1,0,1,1,1,1,1,0,2,1,0.3491980276134389,1.3695783972757614,0,0,0,0,0,0
0,0,0,0,0.8507575066234727,1,0,0,0,0,0,0,0,2,0,-1.5037019194709427,-0.5333813333469265,0,1,1,0,0,0
0,1,1,0,1.0139448954695025,1,1,0,0,1,0,1,1,0,0,1.198999262337391,1.551533644801731,1,0,0,1,0,1
0,1,1,0,-0.7811163818368249,1,0,0,1,1,0,1,1,0,1,1.1123528619341647,-0.45019608292235247,1,0,0,1,0,1
1,0,0,0,-1.0666943123173769,1,0,0,0,0,0,0,0,0,0,-1.463711273130992,-0.949751595346629,0,1,0,0,1,0
1,1,0,0,-0.5771321457792876,1,0,0,1,0,0,0,0,0,1,0.29754344275766936,-0.39620448189951707,1,0,0,1,0,0
0,0,1,1,1.4627102147960842,1,0,1,1,0,1,0,1,2,0,1.0157087999459504,1.9676819018630172,1,0,0,0,0,0
1,0,0,0,-0.4139447569332579,1,0,1,0,0,1,0,1,0,1,0.8140892913153658,-0.16230007878414165,1,0,0,1,0,0
0,0,1,1,-0.005976284818183508,1,1,1,0,0,0,1,1,0,1,1.1640074467899342,0.4230825428318626,1,0,1,0,0,1
0,1,1,1,1.1771322843155323,1,1,0,1,0,0,1,1,1,0,1.1456784005507903,1.6506144488169097,1,0,0,1,0,0
0,1,0,0,0.4427890345083983,1,1,0,0,0,0,1,0,0,1,0.6741220291255382,0.6188686980211655,1,0,0,1,0,0
0,1,1,0,-0.12836682645270583,1,1,0,0,0,0,0,0,0,1,-0.43395212987726184,-0.35955146656699194,0,0,0,1,0,0
0,0,0,0,-1.1890848539518992,1,1,0,0,0,0,0,0,0,1,0.4108502740541965,-0.8984018530909472,1,0,0,1,0,1
1,0,1,0,0.5651795761429206,1,0,0,1,0,1,1,0,2,1,-0.014050343307779557,0.3364340153679948,0,0,1,0,0,0
0,0,0,0,-1.1482880067403918,1,0,0,0,0,0,0,1,0,1,0.509160612973242,-0.8558213059027079,1,0,0,1,0,1
0,0,1,1,0.605976423354428,1,0,1,0,1,0,0,1,0,0,0.8474148299319914,0.837143953472036,1,0,0,1,0,0
0,0,0,0,0.9323512010464876,1,0,1,1,0,0,1,1,1,1,1.208996923922379,1.4653513277085375,1,0,0,0,1,0
1,0,1,0,-0.4955384513562728,1,1,1,0,0,0,0,0,0,0,0.5924744595148059,-0.2927945815852215,1,0,0,1,0,1
1,1,1,0,-0.7811163818368249,0,0,0,0,0,0,1,1,0,0,-0.6439030231620031,-0.7651766895473474,0,0,0,1,0,0
0,1,1,0,0.8099606594119653,1,0,1,0,1,1,1,1,1,1,1.3273025860113998,1.4339154284287945,1,0,0,0,0,0
0,0,0,0,-0.4139447569332579,1,1,0,0,0,0,0,0,2,0,-1.3120800724253456,-0.7482821137338698,0,1,0,0,1,0
1,0,1,0,1.625897603642114,1,1,1,0,1,1,1,1,2,1,0.6591255367480571,1.7070703046561653,0,0,1,0,0,0
0,1,1,0,-0.985100617894362,0,0,0,1,1,0,0,1,0,1,-0.7088878234644228,-0.8349084407038958,0,0,0,0,1,0
0,1,1,0,-0.4955384513562728,1,1,0,0,0,0,1,1,0,1,0.9973797537068064,-0.15635034643458573,1,0,0,1,0,1
0,0,0,0,-0.25075736808722815,1,1,0,0,1,1,0,0,0,1,0.6557929828863942,0.01323922602159804,1,0,0,0,1,0
1,0,1,1,-1.0258974651058694,1,0,0,0,0,0,0,0,1,0,-1.4653775500618234,-0.9402941849700961,0,1,0,0,1,0
0,0,1,0,-0.9035069234713472,1,1,0,0,0,0,1,0,0,1,0.6991161830880074,-0.6384562706993441,1,0,0,1,0,1
0,0,0,0,-0.332351062510243,1,1,0,0,0,0,0,0,1,0,-1.3337416725261522,-0.7366712554546991,0,1,0,1,0,0
1,1,0,0,1.0955385898925174,1,1,0,1,0,0,0,0,2,1,0.48583273594160403,1.038347029158696,1,0,1,0,0,0
0,0,0,0,-0.985100617894362,1,0,0,0,0,0,0,0,0,0,-0.7022227157410978,-0.8508927962698668,0,0,0,0,1,0
0,0,0,0,-0.7403195346253174,1,0,0,0,1,0,0,0,0,0,0.3941875047458837,-0.5036104711053055,1,0,0,1,0,0
0,0,0,0,1.2995228259500544,1,0,1,1,0,0,1,1,1,1,1.1890016007524034,1.9323387156671483,1,0,1,0,0,0
1,1,0,0,0.605976423354428,1,1,0,1,1,0,0,0,0,1,0.6857859676413575,0.7626168956456962,1,0,0,0,0,1
0,0,1,0,-0.9443037706828545,0,0,0,0,0,0,0,0,1,0,-1.350404441834465,-0.8844599429584059,0,0,0,0,0,1
1,0,0,1,-1.1482880067403918,1,1,0,1,1,0,0,0,0,0,0.6474615982322378,-0.851714214542007,1,0,0,0,0,1
0,0,1,0,1.1363354371040248,1,0,0,1,0,0,1,1,1,1,0.9923809229143128,1.4911927025401905,1,0,0,1,0,1
0,1,0,0,-1.2706785483749141,1,1,0,0,0,0,0,0,0,1,0.33586781216678896,-0.9666461711601068,1,0,0,1,0,1
0,0,1,0,0.4019921872968909,0,0,0,0,0,0,0,0,0,1,-1.3170789032178394,-0.512668272592689,0,0,1,0,0,0
0,0,0,0,-0.4139447569332579,1,0,0,0,0,0,0,0,1,0,-1.4770414885776424,-0.7888646164763627,0,1,0,0,1,0
0,0,1,0,-0.37314790972175044,1,1,0,1,1,0,0,0,0,0,0.6541267059555631,-0.12595787036539932,1,0,0,1,0,0
0,0,0,0,-0.985100617894362,0,0,0,0,0,0,0,0,0,1,-1.3120800724253456,-0.9170946689055965,0,0,1,0,0,0
0,0,0,0,-1.0666943123173769,1,0,0,1,0,0,1,0,0,1,0.6741220291255382,-0.7673745384376685,1,0,0,1,0,1
0,0,1,1,-0.12836682645270583,1,0,1,0,0,0,0,1,0,1,-0.14735249777428183,-0.18543299336711627,0,0,0,0,1,0
1,0,1,1,-0.4955384513562728,1,1,0,1,1,0,1,1,0,1,1.3739583400746753,-0.005386988311526405,1,0,0,0,0,1
1,0,1,1,0.36119534008538345,1,1,1,1,1,0,0,1,1,1,1.2323248009540166,0.7453893124245943,1,0,0,0,0,0
1,1,1,0,-0.5771321457792876,0,0,0,0,1,0,1,1,0,1,-0.542260130381295,-0.6398549018113665,0,0,0,1,0,1
1,0,1,1,1.625897603642114,1,0,0,0,0,0,0,0,2,0,-1.4837065963009672,-0.35118188038869885,0,1,0,0,0,0
0,0,0,1,1.5851007564306066,1,1,1,1,0,0,0,0,1,1,0.6941173522955139,1.6770996379699696,1,0,1,0,0,0
1,0,0,0,-1.0258974651058694,1,0,0,0,1,0,0,0,0,1,0.35086430454427053,-0.7667085236224196,1,0,0,1,0,0
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-0.6772285617786287,-0.9801440714158155,0,0,0,0,1,0
0,0,1,0,0.15721110402784624,1,1,0,0,0,0,1,1,0,1,1.0257064615309384,0.5427654051320702,1,0,0,1,0,0
0,0,1,1,-0.985100617894362,1,0,0,0,0,0,0,0,0,0,-1.498703088678449,-0.924443032367175,0,1,1,0,0,0
0,0,1,1,1.5035070620075917,1,1,0,0,0,0,0,0,2,0,-1.3387405033186461,-0.23691593858584786,0,1,0,0,0,0
1,0,1,1,-0.7403195346253174,1,1,0,1,0,1,1,1,0,0,0.527489659212386,-0.49495227850707124,0,0,1,0,0,0
0,0,0,0,1.625897603642114,1,0,0,0,0,0,0,0,2,1,-1.4603787192693296,-0.3243858843218558,0,1,0,0,1,0
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,0.1759052268069863,-0.9687774185689028,1,0,0,1,0,1
1,1,0,0,0.27960164566236856,1,1,0,0,1,0,1,1,0,1,1.1706725545132595,0.7922101539365842,1,0,0,1,0,0
1,1,0,0,-0.5771321457792876,1,1,0,1,0,1,1,1,0,1,1.2989758781872678,-0.1977764679430606,1,0,1,0,0,0
1,0,0,0,-1.2706785483749141,1,0,0,0,1,1,1,1,1,0,0.3158724889968133,-0.9669125770862063,0,0,1,0,0,0
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-0.6572332386086532,-0.979877665489716,0,0,0,0,1,0
0,0,0,0,1.3811165203730693,1,1,1,1,1,0,0,1,2,1,0.3325352583051261,1.130723284033703,0,0,1,0,0,0
0,0,1,0,1.625897603642114,1,1,1,1,1,1,1,1,2,1,0.7491044910129457,1.7664122246948328,0,0,0,0,0,0
1,0,0,0,-1.0666943123173769,0,0,0,0,0,0,1,1,0,0,-0.6539006847469906,-0.8671879587496205,0,0,1,0,0,0
0,0,0,0,-1.0258974651058694,1,1,0,0,1,0,1,1,0,1,1.1140191388649958,-0.6832346667779045,1,0,0,0,0,1
0,0,1,1,1.4627102147960842,1,1,1,1,0,0,0,0,1,1,0.6957836292263451,1.5295329554046795,1,0,0,0,0,0
1,0,1,1,-1.2706785483749141,1,0,0,0,1,0,0,0,0,0,-0.47227649928638116,-0.9774134106732956,0,0,0,0,1,1
1,0,0,0,0.8507575066234727,1,1,1,1,1,0,0,0,0,0,0.8724089838944605,1.1852476969087373,1,0,0,1,0,0
0,0,1,0,0.7283669649889504,1,0,0,0,0,0,0,0,2,0,-1.4937042578859552,-0.5499429017527797,0,1,0,1,0,0
0,0,0,0,0.6467732705659355,1,1,1,0,0,1,0,1,1,1,0.21089704235444307,0.6115869360411119,0,0,0,0,0,0
1,0,1,1,0.8099606594119653,1,0,0,0,0,0,0,0,1,1,-1.4737089347159797,-0.5155543367921004,0,1,0,1,0,0
0,0,0,0,0.9323512010464876,1,1,0,0,1,0,1,1,2,1,0.43917698187832804,0.9197963920444111,0,0,0,0,0,0
0,0,0,0,-0.4955384513562728,1,0,0,0,0,0,1,0,0,0,0.4725025204949536,-0.27106029811426924,1,0,0,1,0,0
1,0,0,0,-0.8627100762598398,1,0,0,0,0,0,1,1,0,1,0.00927753372385844,-0.6818582361597236,0,0,0,1,0,0
1,0,1,1,-0.046773132029690946,1,1,0,1,0,0,0,1,0,1,0.8840729224102797,0.3301956765984977,1,0,0,1,0,1
0,0,1,0,1.3811165203730693,1,1,0,0,0,1,0,1,0,0,-0.025714281823598552,0.8937108117805002,0,0,0,1,0,0
0,0,0,0,0.11641425681633881,1,0,0,0,0,0,0,0,2,1,-1.4803740424393048,-0.6959333492553147,0,1,0,0,1,0
1,0,1,0,0.8099606594119653,1,1,0,1,0,1,1,1,0,1,1.268982893432305,1.281553439193713,1,0,1,0,0,0
1,0,0,0,1.0955385898925174,1,1,1,0,0,1,0,1,1,0,0.13591458046703553,0.8077282991318809,0,0,0,0,0,0
0,1,0,0,-1.2298817011634067,1,1,0,0,0,0,0,0,0,1,0.3408666429592825,-0.9303705642228892,1,0,0,0,1,1
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,0.16424128829116708,-0.9689328220257941,1,0,0,0,1,1
0,0,0,0,1.3811165203730693,1,1,0,0,0,0,0,0,2,0,-1.3170789032178394,-0.24601814106091466,0,1,0,0,1,0
0,0,0,0,1.3811165203730693,0,0,0,0,0,1,0,0,1,0,-1.1721128102355183,-0.11927552171906969,0,0,1,0,0,0
1,0,0,0,-0.985100617894362,1,0,1,0,0,1,0,0,1,0,-0.3456394525432041,-0.8010082866077324,0,0,0,0,0,0
1,0,1,1,-0.37314790972175044,1,0,1,1,1,1,0,0,1,1,0.05426701085630277,-0.31879135987376594,0,0,0,0,1,0
1,1,0,0,-0.2099605208757207,1,1,0,1,1,0,0,0,0,1,0.7274428909121394,0.06627620580924357,1,0,0,0,0,0
1,0,1,1,-0.8219132290483323,1,1,0,0,0,0,0,0,2,0,-1.3120800724253456,-0.8778441957936012,0,1,1,0,0,0
1,0,1,0,-1.1482880067403918,1,0,1,1,0,0,0,0,0,0,-0.3306429601657225,-0.895449187410011,0,0,0,0,1,0
0,0,0,0,-0.08756997924119839,1,0,0,0,0,0,0,0,1,0,-1.4970368117476176,-0.7222853354453252,0,1,0,0,1,0
1,0,0,0,1.4219133675845768,1,0,0,0,0,0,0,0,1,0,-1.468710103923486,-0.40333084042267914,0,1,0,1,0,0
0,0,1,0,-0.6587258402023025,1,1,0,0,0,0,0,0,0,1,0.3075411043426569,-0.42961622513116476,1,0,0,0,0,1
0,0,0,0,-0.2915542152987356,1,0,0,0,0,0,0,0,2,1,-1.4620449962001607,-0.7780751764693323,0,1,0,0,1,0
0,0,0,1,-0.08756997924119839,1,0,0,1,1,0,1,0,1,0,-0.00405268172279198,-0.14289684716656018,0,0,1,0,0,0
0,1,0,0,1.5851007564306066,1,1,0,1,0,1,1,1,1,0,1.370625786213013,2.278244610213529,1,0,0,0,0,0
1,0,1,1,-0.6179289929907951,1,1,0,0,0,0,0,1,0,1,0.6941173522955139,-0.3552889717493997,1,0,0,1,0,1
1,0,0,0,1.5851007564306066,1,1,1,1,1,0,1,1,2,1,1.4039513248296385,2.234021226481009,1,0,1,0,0,0
1,0,1,0,1.2995228259500544,1,0,1,1,1,1,0,1,2,1,0.3242038736509697,1.1134735003187595,0,0,0,0,1,0
1,0,0,0,-1.0258974651058694,1,0,0,0,0,0,0,0,0,0,-1.4870391501626299,-0.9387179499073408,0,1,0,0,0,1
0,0,0,0,1.625897603642114,1,0,0,0,0,0,0,0,2,0,-1.510367027194268,-0.3716285352168367,0,1,0,0,0,0
0,0,0,0,-0.37314790972175044,1,0,0,0,0,0,0,0,1,0,-1.4820403193701361,-0.8197233029162234,0,1,0,0,0,0
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-1.5037019194709427,-0.9911555163612622,0,1,0,0,1,0
1,1,0,0,-1.1482880067403918,1,1,0,0,0,0,1,1,0,1,1.0273727384617697,-0.8239413967461324,1,0,0,1,0,1
0,0,1,1,0.8099606594119653,1,0,0,0,0,0,0,0,2,0,-1.5136995810559304,-0.5314942913703882,0,1,0,0,1,0
1,0,0,0,-0.08756997924119839,1,0,1,1,0,0,0,0,0,1,-0.3106476369957473,-0.32021219147963004,0,0,0,0,0,0
0,0,0,0,-0.9035069234713472,1,0,0,0,0,0,0,0,1,0,-1.5037019194709427,-0.8995340782768703,0,1,0,0,1,0
1,1,1,0,0.4427890345083983,1,1,1,0,1,1,1,1,1,1,1.49726283295619,1.144864998610819,1,0,0,0,1,1
1,0,1,0,1.5851007564306066,1,0,0,0,0,0,0,0,2,1,-1.457046165407667,-0.3368181608731665,0,1,0,0,0,0
0,0,1,1,-1.0258974651058694,1,0,0,1,0,1,1,0,0,1,0.8374171683470037,-0.7295004959438538,1,0,0,1,0,1
0,0,0,0,-0.8219132290483323,1,0,0,0,0,0,1,0,0,1,0.5608151978290116,-0.5948767012882314,1,0,0,1,0,0
0,0,0,0,-0.2099605208757207,1,0,0,0,0,0,0,0,1,0,-1.4837065963009672,-0.7500137522535166,0,1,0,0,0,0
0,0,1,1,0.15721110402784624,1,0,0,0,0,0,0,0,2,0,-1.505368196401774,-0.6648082568893545,0,1,1,0,0,0
1,0,1,0,0.6875701177774429,1,1,0,0,0,0,0,0,0,1,-0.41562308363811784,0.14739681030654625,0,0,1,0,0,0
0,0,0,0,1.1771322843155323,1,1,1,0,1,0,1,1,1,0,1.3123060936339181,1.82562094177045,1,0,0,1,0,0
1,0,1,1,-0.6587258402023025,1,0,1,0,1,0,1,1,0,0,1.202331816199054,-0.32371986950660697,1,0,0,0,0,0
0,0,0,0,0.605976423354428,1,1,1,1,0,1,1,0,0,0,1.203998093129885,1.0733572079469405,1,0,0,0,1,0
1,0,1,0,-0.6179289929907951,1,0,0,0,0,0,0,0,1,0,-1.5087007502634364,-0.8635026767719106,0,1,0,0,1,0
1,0,0,0,-1.2298817011634067,1,0,1,1,0,1,0,0,0,1,0.7207777831888142,-0.9191593148328678,1,0,0,1,0,1
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,0.18756916532280507,-0.9686220151120115,1,0,0,1,0,1
0,0,0,0,-0.25075736808722815,1,0,0,0,0,0,0,0,1,1,-1.50036936560928,-0.7903076485760685,0,1,0,0,0,0
0,0,0,0,-0.25075736808722815,0,0,1,0,0,1,1,1,1,0,-0.3356417909582165,-0.39469484831828655,0,0,1,0,0,0
1,0,0,0,-0.6587258402023025,1,0,0,0,0,0,0,0,1,0,-1.4837065963009672,-0.8583521622006534,0,1,0,0,0,0
1,0,0,0,-1.0666943123173769,0,0,1,0,0,0,0,0,0,0,-1.1721128102355183,-0.9281283143448851,0,0,0,0,0,0
0,1,0,0,-1.2706785483749141,1,1,0,0,0,0,0,0,0,1,0.3008759966193322,-0.9671123815307808,1,0,0,1,0,1
0,0,1,1,-0.9443037706828545,1,1,0,1,1,0,1,1,0,1,1.2656503395706422,-0.601203842033095,1,0,1,0,0,0
0,0,1,1,-0.2915542152987356,1,1,0,0,0,1,0,0,1,1,-0.31731274471907234,-0.34885082853532806,0,0,0,0,1,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,1,0,1,-0.3056488062032533,-0.9751933612891329,0,0,0,1,0,0
1,1,0,0,1.625897603642114,1,1,0,1,1,1,1,1,2,0,1.567246464051104,2.5271565471658435,1,0,0,1,0,0
0,1,1,1,1.5851007564306066,1,1,0,1,1,1,0,1,1,1,0.275881842656863,1.282241654502803,0,0,0,0,0,0
0,0,1,1,-1.2298817011634067,1,0,0,0,0,0,0,0,0,1,-0.6705634540553034,-0.9598306195507273,0,0,0,1,0,0
0,0,1,1,0.5243827289314132,1,1,0,1,1,0,0,1,0,1,1.0440355077700825,0.9789829086261868,1,0,0,0,0,0
0,0,1,1,-0.8219132290483323,1,0,0,0,0,0,0,0,2,0,-1.4520473346151732,-0.8834609207355327,0,1,0,0,0,0
1,0,0,0,-0.9443037706828545,0,0,1,0,1,1,1,1,0,0,-0.20400591342254543,-0.7601149769514566,0,0,0,0,1,1
1,0,0,0,-1.1890848539518992,1,0,0,0,0,0,0,0,1,0,-1.4787077655084735,-0.9682002057290207,0,1,0,0,1,0
1,0,1,1,0.6875701177774429,1,1,0,1,0,1,1,1,2,0,0.4891652898032664,0.7329126348856001,0,0,0,0,0,0
1,1,0,0,-0.6179289929907951,1,1,0,0,0,0,1,1,0,1,0.9857158151909876,-0.2857792255312675,1,0,0,1,0,0
0,0,0,0,-0.25075736808722815,1,0,0,0,0,0,0,0,0,0,-0.638904192369509,-0.45228292934346526,0,0,0,1,0,0
0,0,1,1,-1.2298817011634067,1,0,1,0,0,0,1,1,0,0,1.0823598771792016,-0.9180492901407865,1,0,0,1,0,0
0,0,1,1,-1.2706785483749141,1,1,0,0,0,0,0,0,0,1,0.3292027044434637,-0.9667349731354732,1,0,0,1,0,1
1,1,0,0,1.5851007564306066,1,1,0,1,1,0,1,1,1,1,1.3756246170055069,2.340006384080933,1,0,0,1,0,0
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-1.4953705348167863,-0.9910445138920541,0,1,0,0,1,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,0.1692401190836611,-0.9688662205442694,1,0,0,0,0,1
0,0,0,0,0.4019921872968909,1,0,0,0,0,0,0,0,1,0,-1.4937042578859552,-0.6224497146395314,0,1,0,0,0,0
0,1,0,0,0.5243827289314132,1,0,1,0,1,0,0,1,1,0,-0.06403865123271792,0.2396398622185038,0,0,1,0,0,1
0,0,1,0,0.8507575066234727,1,1,1,0,1,1,1,0,1,0,0.42584676643167807,0.8454691386626458,0,0,0,0,0,0
1,0,0,0,-1.0258974651058694,1,0,0,0,0,0,0,1,0,1,0.4891652898032664,-0.7675299418945597,1,0,0,1,0,1
0,0,0,1,0.8507575066234727,1,0,1,1,0,1,0,0,1,0,-0.05903982044022413,0.518478064869331,0,0,1,0,0,0
0,0,1,1,0.15721110402784624,1,0,1,0,1,0,0,1,1,1,-0.03071311261609234,-0.028098093511510224,0,0,1,0,0,0
0,0,0,0,0.15721110402784624,1,0,0,1,0,1,0,1,1,1,0.025940303032171225,0.10950056731889007,0,0,0,0,1,1
0,0,0,0,-1.0666943123173769,1,1,0,0,0,1,0,1,0,1,0.7774311988370778,-0.7678851497960258,1,0,0,0,0,0
1,0,0,0,1.544303909219099,1,1,1,1,1,1,1,1,1,0,1.6972160646559433,2.6089209659845536,1,0,1,0,0,1
0,0,0,0,0.320398492873876,1,1,0,1,1,0,1,1,0,1,1.328968862942231,0.7925875623318919,1,0,1,0,0,1
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,-0.6489018539544968,-0.9797666630205079,0,0,0,1,0,1
0,0,1,1,1.4219133675845768,1,0,0,1,1,1,1,1,2,0,1.2839793858097865,2.0618563967391963,1,0,0,0,0,0
1,1,0,0,-1.1482880067403918,1,0,0,1,0,0,0,0,0,0,0.27088301186436897,-0.8587295705959609,1,0,0,1,0,0
0,0,0,0,-0.5363352985677802,1,0,0,1,1,0,0,0,0,1,0.4541734742558096,-0.3378171830960397,1,0,0,1,0,1
0,0,0,0,1.625897603642114,1,1,0,1,1,0,1,1,2,1,1.3006421551180993,2.390112898681484,1,0,0,1,0,0
0,0,1,1,1.625897603642114,0,0,1,0,1,1,1,0,2,0,-0.523931084142151,0.5662091266288277,0,0,0,0,1,0
